0.0000e+00 0.0000e+00 -4.0311e-02 -8.0427e-02 -1.2014e-01 -1.5924e-01 -1.9748e-01 -2.3461e-01 -2.7037e-01 -3.0445e-01 -3.3657e-01 -3.6645e-01 -3.9380e-01 -4.1840e-01 -4.4009e-01 -4.5879e-01 -4.7448e-01 -4.8726e-01 -4.9732e-01 -5.0490e-01 -5.1033e-01 -5.1393e-01 -5.1608e-01 -5.1711e-01 -5.1735e-01 -5.1710e-01 -5.1661e-01 -5.1608e-01 -5.1567e-01 -5.1547e-01
0.0000e+00 0.0000e+00 -4.5195e-02 -9.0189e-02 -1.3477e-01 -1.7870e-01 -2.2173e-01 -2.6357e-01 -3.0391e-01 -3.4240e-01 -3.7869e-01 -4.1240e-01 -4.4319e-01 -4.7077e-01 -4.9490e-01 -5.1547e-01 -5.3246e-01 -5.4599e-01 -5.5631e-01 -5.6373e-01 -5.6865e-01 -5.7153e-01 -5.7279e-01 -5.7288e-01 -5.7220e-01 -5.7110e-01 -5.6988e-01 -5.6877e-01 -5.6797e-01 -5.6758e-01
0.0000e+00 0.0000e+00 -5.0294e-02 -1.0039e-01 -1.5008e-01 -1.9912e-01 -2.4723e-01 -2.9411e-01 -3.3938e-01 -3.8265e-01 -4.2347e-01 -4.6137e-01 -4.9591e-01 -5.2669e-01 -5.5340e-01 -5.7585e-01 -5.9404e-01 -6.0810e-01 -6.1834e-01 -6.2520e-01 -6.2919e-01 -6.3089e-01 -6.3085e-01 -6.2961e-01 -6.2765e-01 -6.2541e-01 -6.2321e-01 -6.2135e-01 -6.2003e-01 -6.1938e-01
0.0000e+00 0.0000e+00 -5.5607e-02 -1.1103e-01 -1.6608e-01 -2.2050e-01 -2.7403e-01 -3.2631e-01 -3.7694e-01 -4.2544e-01 -4.7126e-01 -5.1381e-01 -5.5251e-01 -5.8681e-01 -6.1628e-01 -6.4066e-01 -6.5989e-01 -6.7417e-01 -6.8392e-01 -6.8970e-01 -6.9221e-01 -6.9217e-01 -6.9029e-01 -6.8724e-01 -6.8359e-01 -6.7984e-01 -6.7640e-01 -6.7358e-01 -6.7161e-01 -6.7064e-01
0.0000e+00 0.0000e+00 -6.1118e-02 -1.2209e-01 -1.8273e-01 -2.4284e-01 -3.0213e-01 -3.6024e-01 -4.1672e-01 -4.7100e-01 -5.2242e-01 -5.7023e-01 -6.1364e-01 -6.5191e-01 -6.8441e-01 -7.1075e-01 -7.3085e-01 -7.4495e-01 -7.5363e-01 -7.5766e-01 -7.5796e-01 -7.5547e-01 -7.5110e-01 -7.4565e-01 -7.3982e-01 -7.3417e-01 -7.2917e-01 -7.2516e-01 -7.2239e-01 -7.2102e-01
0.0000e+00 0.0000e+00 -6.6796e-02 -1.3350e-01 -1.9998e-01 -2.6605e-01 -3.3148e-01 -3.9589e-01 -4.5879e-01 -5.1953e-01 -5.7730e-01 -6.3116e-01 -6.8005e-01 -7.2291e-01 -7.5884e-01 -7.8725e-01 -8.0796e-01 -8.2134e-01 -8.2816e-01 -8.2953e-01 -8.2669e-01 -8.2086e-01 -8.1319e-01 -8.0465e-01 -7.9606e-01 -7.8807e-01 -7.8117e-01 -7.7572e-01 -7.7199e-01 -7.7015e-01
0.0000e+00 0.0000e+00 -7.2588e-02 -1.4516e-01 -2.1766e-01 -2.8998e-01 -3.6192e-01 -4.3313e-01 -5.0310e-01 -5.7113e-01 -6.3623e-01 -6.9719e-01 -7.5261e-01 -8.0099e-01 -8.4097e-01 -8.7160e-01 -8.9259e-01 -9.0445e-01 -9.0834e-01 -9.0582e-01 -8.9860e-01 -8.8830e-01 -8.7635e-01 -8.6392e-01 -8.5194e-01 -8.4110e-01 -8.3192e-01 -8.2479e-01 -8.1994e-01 -8.1753e-01
0.0000e+00 0.0000e+00 -7.8417e-02 -1.5692e-01 -2.3557e-01 -3.1435e-01 -3.9315e-01 -4.7168e-01 -5.4948e-01 -6.2576e-01 -6.9941e-01 -7.6891e-01 -8.3236e-01 -8.8762e-01 -9.3261e-01 -9.6575e-01 -9.8655e-01 -9.9574e-01 -9.9512e-01 -9.8701e-01 -9.7379e-01 -9.5761e-01 -9.4022e-01 -9.2297e-01 -9.0689e-01 -8.9268e-01 -8.8087e-01 -8.7179e-01 -8.6567e-01 -8.6264e-01
0.0000e+00 0.0000e+00 -8.4178e-02 -1.6858e-01 -2.5341e-01 -3.3878e-01 -4.2471e-01 -5.1107e-01 -5.9746e-01 -6.8313e-01 -7.6686e-01 -8.4680e-01 -9.2045e-01 -9.8469e-01 -1.0362e+00 -1.0724e+00 -1.0923e+00 -1.0970e+00 -1.0896e+00 -1.0735e+00 -1.0522e+00 -1.0284e+00 -1.0042e+00 -9.8109e-01 -9.6018e-01 -9.4212e-01 -9.2732e-01 -9.1608e-01 -9.0855e-01 -9.0483e-01
0.0000e+00 0.0000e+00 -8.9732e-02 -1.7986e-01 -2.7074e-01 -3.6269e-01 -4.5593e-01 -5.5052e-01 -6.4627e-01 -7.4257e-01 -8.3822e-01 -9.3114e-01 -1.0181e+00 -1.0946e+00 -1.1554e+00 -1.1957e+00 -1.2133e+00 -1.2107e+00 -1.1929e+00 -1.1655e+00 -1.1333e+00 -1.0997e+00 -1.0672e+00 -1.0373e+00 -1.0109e+00 -9.8851e-01 -9.7047e-01 -9.5690e-01 -9.4787e-01 -9.4342e-01
0.0000e+00 0.0000e+00 -9.4916e-02 -1.9041e-01 -2.8706e-01 -3.8539e-01 -4.8588e-01 -5.8891e-01 -6.9462e-01 -8.0278e-01 -9.1245e-01 -1.0216e+00 -1.1263e+00 -1.2204e+00 -1.2953e+00 -1.3417e+00 -1.3548e+00 -1.3397e+00 -1.3060e+00 -1.2625e+00 -1.2159e+00 -1.1702e+00 -1.1279e+00 -1.0902e+00 -1.0578e+00 -1.0308e+00 -1.0094e+00 -9.9343e-01 -9.8288e-01 -9.7768e-01
0.0000e+00 0.0000e+00 -9.9539e-02 -1.9986e-01 -3.0174e-01 -4.0598e-01 -5.1338e-01 -6.2471e-01 -7.4064e-01 -8.6159e-01 -9.8737e-01 -1.1165e+00 -1.2453e+00 -1.3657e+00 -1.4639e+00 -1.5212e+00 -1.5247e+00 -1.4877e+00 -1.4290e+00 -1.3630e+00 -1.2978e+00 -1.2376e+00 -1.1842e+00 -1.1382e+00 -1.0995e+00 -1.0679e+00 -1.0431e+00 -1.0248e+00 -1.0128e+00 -1.0069e+00
0.0000e+00 0.0000e+00 -1.0340e-01 -2.0778e-01 -3.1412e-01 -4.2349e-01 -5.3703e-01 -6.5600e-01 -7.8175e-01 -9.1569e-01 -1.0590e+00 -1.2121e+00 -1.3728e+00 -1.5333e+00 -1.6734e+00 -1.7548e+00 -1.7353e+00 -1.6574e+00 -1.5597e+00 -1.4628e+00 -1.3749e+00 -1.2984e+00 -1.2334e+00 -1.1790e+00 -1.1343e+00 -1.0984e+00 -1.0705e+00 -1.0501e+00 -1.0368e+00 -1.0303e+00
0.0000e+00 0.0000e+00 -1.0632e-01 -2.1377e-01 -3.2353e-01 -4.3690e-01 -5.5534e-01 -6.8059e-01 -8.1478e-01 -9.6053e-01 -1.1211e+00 -1.3001e+00 -1.5008e+00 -1.7214e+00 -1.9419e+00 -2.0895e+00 -2.0045e+00 -1.8469e+00 -1.6900e+00 -1.5539e+00 -1.4409e+00 -1.3480e+00 -1.2722e+00 -1.2104e+00 -1.1606e+00 -1.1211e+00 -1.0908e+00 -1.0687e+00 -1.0543e+00 -1.0473e+00
0.0000e+00 0.0000e+00 -1.0812e-01 -2.1748e-01 -3.2939e-01 -4.4530e-01 -5.6692e-01 -6.9636e-01 -8.3636e-01 -9.9070e-01 -1.1648e+00 -1.3667e+00 -1.6090e+00 -1.9098e+00 -2.2834e+00 -2.6570e+00 -2.3464e+00 -2.0362e+00 -1.7994e+00 -1.6222e+00 -1.4868e+00 -1.3810e+00 -1.2971e+00 -1.2301e+00 -1.1768e+00 -1.1350e+00 -1.1030e+00 -1.0798e+00 -1.0648e+00 -1.0574e+00
0.0000e+00 0.0000e+00 -1.0870e-01 -2.1869e-01 -3.3130e-01 -4.4806e-01 -5.7076e-01 -7.0165e-01 -8.4373e-01 -1.0013e+00 -1.1807e+00 -1.3930e+00 -1.6589e+00 -2.0256e+00 -2.6250e+00 -3.9090e+00 -2.6882e+00 -2.1522e+00 -1.8496e+00 -1.6490e+00 -1.5033e+00 -1.3922e+00 -1.3053e+00 -1.2364e+00 -1.1819e+00 -1.1392e+00 -1.1066e+00 -1.0831e+00 -1.0678e+00 -1.0603e+00
0.0000e+00 0.0000e+00 -1.0803e-01 -2.1731e-01 -3.2913e-01 -4.4495e-01 -5.6648e-01 -6.9584e-01 -8.3576e-01 -9.9002e-01 -1.1640e+00 -1.3659e+00 -1.6081e+00 -1.9088e+00 -2.2824e+00 -2.6559e+00 -2.3453e+00 -2.0350e+00 -1.7982e+00 -1.6209e+00 -1.4854e+00 -1.3796e+00 -1.2957e+00 -1.2287e+00 -1.1754e+00 -1.1335e+00 -1.1015e+00 -1.0783e+00 -1.0633e+00 -1.0559e+00
0.0000e+00 0.0000e+00 -1.0614e-01 -2.1341e-01 -3.2300e-01 -4.3620e-01 -5.5447e-01 -6.7955e-01 -8.1358e-01 -9.5917e-01 -1.1196e+00 -1.2985e+00 -1.4990e+00 -1.7195e+00 -1.9398e+00 -2.0873e+00 -2.0022e+00 -1.8445e+00 -1.6875e+00 -1.5513e+00 -1.4382e+00 -1.3453e+00 -1.2694e+00 -1.2075e+00 -1.1577e+00 -1.1182e+00 -1.0878e+00 -1.0657e+00 -1.0513e+00 -1.0443e+00
0.0000e+00 0.0000e+00 -1.0314e-01 -2.0724e-01 -3.1332e-01 -4.2243e-01 -5.3571e-01 -6.5443e-01 -7.7994e-01 -9.1364e-01 -1.0567e+00 -1.2096e+00 -1.3701e+00 -1.5304e+00 -1.6703e+00 -1.7515e+00 -1.7318e+00 -1.6537e+00 -1.5560e+00 -1.4589e+00 -1.3709e+00 -1.2943e+00 -1.2292e+00 -1.1747e+00 -1.1299e+00 -1.0939e+00 -1.0660e+00 -1.0456e+00 -1.0322e+00 -1.0257e+00
0.0000e+00 0.0000e+00 -9.9179e-02 -1.9914e-01 -3.0067e-01 -4.0456e-01 -5.1161e-01 -6.2260e-01 -7.3820e-01 -8.5883e-01 -9.8430e-01 -1.1132e+00 -1.2417e+00 -1.3618e+00 -1.4597e+00 -1.5168e+00 -1.5200e+00 -1.4828e+00 -1.4240e+00 -1.3578e+00 -1.2924e+00 -1.2320e+00 -1.1785e+00 -1.1324e+00 -1.0936e+00 -1.0619e+00 -1.0370e+00 -1.0187e+00 -1.0066e+00 -1.0007e+00
0.0000e+00 0.0000e+00 -9.4462e-02 -1.8951e-01 -2.8570e-01 -3.8359e-01 -4.8365e-01 -5.8625e-01 -6.9155e-01 -7.9930e-01 -9.0858e-01 -1.0173e+00 -1.1217e+00 -1.2155e+00 -1.2900e+00 -1.3361e+00 -1.3490e+00 -1.3336e+00 -1.2996e+00 -1.2559e+00 -1.2091e+00 -1.1632e+00 -1.1207e+00 -1.0829e+00 -1.0504e+00 -1.0233e+00 -1.0018e+00 -9.8575e-01 -9.7516e-01 -9.6994e-01
0.0000e+00 0.0000e+00 -8.9182e-02 -1.7876e-01 -2.6910e-01 -3.6051e-01 -4.5322e-01 -5.4730e-01 -6.4254e-01 -7.3835e-01 -8.3353e-01 -9.2599e-01 -1.0125e+00 -1.0886e+00 -1.1490e+00 -1.1889e+00 -1.2062e+00 -1.2033e+00 -1.1852e+00 -1.1575e+00 -1.1250e+00 -1.0912e+00 -1.0585e+00 -1.0285e+00 -1.0019e+00 -9.7941e-01 -9.6126e-01 -9.4761e-01 -9.3854e-01 -9.3405e-01
0.0000e+00 0.0000e+00 -8.3527e-02 -1.6728e-01 -2.5146e-01 -3.3620e-01 -4.2151e-01 -5.0726e-01 -5.9305e-01 -6.7815e-01 -7.6132e-01 -8.4072e-01 -9.1386e-01 -9.7761e-01 -1.0287e+00 -1.0645e+00 -1.0839e+00 -1.0883e+00 -1.0805e+00 -1.0641e+00 -1.0425e+00 -1.0184e+00 -9.9395e-01 -9.7068e-01 -9.4960e-01 -9.3138e-01 -9.1647e-01 -9.0514e-01 -8.9755e-01 -8.9379e-01
0.0000e+00 0.0000e+00 -7.7662e-02 -1.5542e-01 -2.3332e-01 -3.1136e-01 -3.8943e-01 -4.6726e-01 -5.4436e-01 -6.1998e-01 -6.9298e-01 -7.6186e-01 -8.2472e-01 -8.7942e-01 -9.2387e-01 -9.5652e-01 -9.7684e-01 -9.8560e-01 -9.8458e-01 -9.7610e-01 -9.6255e-01 -9.4607e-01 -9.2841e-01 -9.1094e-01 -8.9465e-01 -8.8028e-01 -8.6833e-01 -8.5915e-01 -8.5296e-01 -8.4989e-01
0.0000e+00 0.0000e+00 -7.1724e-02 -1.4343e-01 -2.1508e-01 -2.8656e-01 -3.5767e-01 -4.2807e-01 -4.9726e-01 -5.6452e-01 -6.2888e-01 -6.8914e-01 -7.4388e-01 -7.9162e-01 -8.3099e-01 -8.6105e-01 -8.8152e-01 -8.9288e-01 -8.9631e-01 -8.9338e-01 -8.8578e-01 -8.7515e-01 -8.6290e-01 -8.5021e-01 -8.3799e-01 -8.2697e-01 -8.1764e-01 -8.1039e-01 -8.0546e-01 -8.0302e-01
0.0000e+00 0.0000e+00 -6.5817e-02 -1.3154e-01 -1.9706e-01 -2.6218e-01 -3.2667e-01 -3.9016e-01 -4.5217e-01 -5.1205e-01 -5.6900e-01 -6.2205e-01 -6.7018e-01 -7.1232e-01 -7.4757e-01 -7.7533e-01 -7.9545e-01 -8.0827e-01 -8.1459e-01 -8.1550e-01 -8.1223e-01 -8.0603e-01 -7.9802e-01 -7.8919e-01 -7.8035e-01 -7.7215e-01 -7.6508e-01 -7.5951e-01 -7.5569e-01 -7.5380e-01
0.0000e+00 0.0000e+00 -6.0019e-02 -1.1990e-01 -1.7946e-01 -2.3850e-01 -2.9673e-01 -3.5382e-01 -4.0930e-01 -4.6261e-01 -5.1310e-01 -5.6001e-01 -6.0258e-01 -6.4004e-01 -6.7178e-01 -6.9741e-01 -7.1684e-01 -7.3033e-01 -7.3844e-01 -7.4196e-01 -7.4179e-01 -7.3889e-01 -7.3415e-01 -7.2838e-01 -7.2227e-01 -7.1640e-01 -7.1122e-01 -7.0707e-01 -7.0420e-01 -7.0278e-01
0.0000e+00 0.0000e+00 -5.4381e-02 -1.0859e-01 -1.6242e-01 -2.1565e-01 -2.6801e-01 -3.1915e-01 -3.6867e-01 -4.1609e-01 -4.6087e-01 -5.0243e-01 -5.4019e-01 -5.7360e-01 -6.0223e-01 -6.2581e-01 -6.4431e-01 -6.5792e-01 -6.6704e-01 -6.7226e-01 -6.7426e-01 -6.7376e-01 -6.7148e-01 -6.6808e-01 -6.6413e-01 -6.6014e-01 -6.5650e-01 -6.5353e-01 -6.5145e-01 -6.5042e-01
0.0000e+00 0.0000e+00 -4.8934e-02 -9.7677e-02 -1.4602e-01 -1.9374e-01 -2.4055e-01 -2.8616e-01 -3.3020e-01 -3.7228e-01 -4.1195e-01 -4.4876e-01 -4.8226e-01 -5.1206e-01 -5.3784e-01 -5.5943e-01 -5.7681e-01 -5.9013e-01 -5.9969e-01 -6.0594e-01 -6.0938e-01 -6.1058e-01 -6.1010e-01 -6.0849e-01 -6.0621e-01 -6.0369e-01 -6.0128e-01 -5.9926e-01 -5.9783e-01 -5.9712e-01
0.0000e+00 0.0000e+00 -4.3691e-02 -8.7188e-02 -1.3028e-01 -1.7276e-01 -2.1435e-01 -2.5480e-01 -2.9378e-01 -3.3096e-01 -3.6598e-01 -3.9849e-01 -4.2814e-01 -4.5463e-01 -4.7775e-01 -4.9738e-01 -5.1349e-01 -5.2622e-01 -5.3580e-01 -5.4255e-01 -5.4688e-01 -5.4922e-01 -5.5002e-01 -5.4970e-01 -5.4868e-01 -5.4729e-01 -5.4584e-01 -5.4456e-01 -5.4364e-01 -5.4318e-01
0.0000e+00 0.0000e+00 -3.8654e-02 -7.7122e-02 -1.1520e-01 -1.5269e-01 -1.8936e-01 -2.2495e-01 -2.5921e-01 -2.9186e-01 -3.2260e-01 -3.5115e-01 -3.7726e-01 -4.0068e-01 -4.2127e-01 -4.3894e-01 -4.5368e-01 -4.6559e-01 -4.7485e-01 -4.8172e-01 -4.8650e-01 -4.8954e-01 -4.9118e-01 -4.9178e-01 -4.9166e-01 -4.9110e-01 -4.9037e-01 -4.8966e-01 -4.8912e-01 -4.8886e-01
0.0000e+00 0.0000e+00 -3.3817e-02 -6.7460e-02 -1.0074e-01 -1.3348e-01 -1.6547e-01 -1.9649e-01 -2.2632e-01 -2.5473e-01 -2.8148e-01 -3.0635e-01 -3.2913e-01 -3.4966e-01 -3.6781e-01 -3.8352e-01 -3.9680e-01 -4.0772e-01 -4.1641e-01 -4.2309e-01 -4.2799e-01 -4.3137e-01 -4.3351e-01 -4.3470e-01 -4.3519e-01 -4.3522e-01 -4.3501e-01 -4.3471e-01 -4.3446e-01 -4.3435e-01
0.0000e+00 0.0000e+00 -2.9165e-02 -5.8173e-02 -8.6858e-02 -1.1505e-01 -1.4258e-01 -1.6926e-01 -1.9490e-01 -2.1931e-01 -2.4230e-01 -2.6370e-01 -2.8333e-01 -3.0109e-01 -3.1687e-01 -3.3062e-01 -3.4237e-01 -3.5216e-01 -3.6010e-01 -3.6635e-01 -3.7109e-01 -3.7454e-01 -3.7691e-01 -3.7843e-01 -3.7929e-01 -3.7971e-01 -3.7985e-01 -3.7983e-01 -3.7979e-01 -3.7977e-01
0.0000e+00 0.0000e+00 -2.4680e-02 -4.9222e-02 -7.3484e-02 -9.7320e-02 -1.2058e-01 -1.4311e-01 -1.6476e-01 -1.8536e-01 -2.0478e-01 -2.2286e-01 -2.3949e-01 -2.5456e-01 -2.6802e-01 -2.7982e-01 -2.8997e-01 -2.9852e-01 -3.0556e-01 -3.1120e-01 -3.1559e-01 -3.1889e-01 -3.2126e-01 -3.2290e-01 -3.2395e-01 -3.2459e-01 -3.2493e-01 -3.2510e-01 -3.2518e-01 -3.2522e-01
0.0000e+00 0.0000e+00 -2.0341e-02 -4.0565e-02 -6.0554e-02 -8.0184e-02 -9.9334e-02 -1.1788e-01 -1.3569e-01 -1.5264e-01 -1.6863e-01 -1.8352e-01 -1.9725e-01 -2.0972e-01 -2.2088e-01 -2.3072e-01 -2.3924e-01 -2.4648e-01 -2.5250e-01 -2.5739e-01 -2.6125e-01 -2.6423e-01 -2.6644e-01 -2.6803e-01 -2.6912e-01 -2.6983e-01 -2.7028e-01 -2.7054e-01 -2.7069e-01 -2.7077e-01
0.0000e+00 0.0000e+00 -1.6124e-02 -3.2155e-02 -4.7995e-02 -6.3549e-02 -7.8718e-02 -9.3404e-02 -1.0751e-01 -1.2094e-01 -1.3360e-01 -1.4541e-01 -1.5630e-01 -1.6622e-01 -1.7513e-01 -1.8300e-01 -1.8986e-01 -1.9571e-01 -2.0062e-01 -2.0465e-01 -2.0788e-01 -2.1040e-01 -2.1232e-01 -2.1373e-01 -2.1473e-01 -2.1542e-01 -2.1588e-01 -2.1616e-01 -2.1633e-01 -2.1643e-01
0.0000e+00 0.0000e+00 -1.2007e-02 -2.3943e-02 -3.5736e-02 -4.7314e-02 -5.8604e-02 -6.9532e-02 -8.0028e-02 -9.0021e-02 -9.9447e-02 -1.0825e-01 -1.1637e-01 -1.2378e-01 -1.3044e-01 -1.3635e-01 -1.4151e-01 -1.4594e-01 -1.4968e-01 -1.5276e-01 -1.5526e-01 -1.5723e-01 -1.5875e-01 -1.5989e-01 -1.6072e-01 -1.6130e-01 -1.6170e-01 -1.6196e-01 -1.6211e-01 -1.6220e-01
0.0000e+00 0.0000e+00 -7.9632e-03 -1.5879e-02 -2.3700e-02 -3.1378e-02 -3.8863e-02 -4.6109e-02 -5.3067e-02 -5.9693e-02 -6.5944e-02 -7.1783e-02 -7.7176e-02 -8.2100e-02 -8.6536e-02 -9.0478e-02 -9.3928e-02 -9.6900e-02 -9.9414e-02 -1.0150e-01 -1.0320e-01 -1.0455e-01 -1.0560e-01 -1.0640e-01 -1.0699e-01 -1.0741e-01 -1.0770e-01 -1.0789e-01 -1.0801e-01 -1.0807e-01
0.0000e+00 0.0000e+00 -3.9694e-03 -7.9152e-03 -1.1813e-02 -1.5640e-02 -1.9370e-02 -2.2981e-02 -2.6449e-02 -2.9751e-02 -3.2868e-02 -3.5779e-02 -3.8469e-02 -4.0926e-02 -4.3143e-02 -4.5114e-02 -4.6842e-02 -4.8333e-02 -4.9598e-02 -5.0651e-02 -5.1511e-02 -5.2198e-02 -5.2735e-02 -5.3144e-02 -5.3448e-02 -5.3667e-02 -5.3820e-02 -5.3922e-02 -5.3986e-02 -5.4020e-02
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
